col0,col1,col2
Project Sora,Nintendo,2012-06-30
Junction Point Studios,The Walt Disney Company,2013-01-29
Silky's,ELF Corporation,2014-01-01
Universomo,THQ,2010-03-02
Underground Development,Activision Blizzard,2010-02-11
"Atari, Inc.",Warner Communications Inc.,1984-01-01
Victory Games,Electronic Arts,2013-01-01
Smilebit,Sega,2004-01-01
Mind's Eye Productions,The Walt Disney Company,2003-01-01
Acclaim Studios Cheltenham,Acclaim Entertainment,2004-01-01
Midway Studios – Newcastle,WarnerMedia,2009-01-01
Core Design,Eidos Interactive,2006-01-01
Team Ico,SIE Worldwide Studios,2011-01-01
Neversoft,Activision Blizzard,2014-01-01
Atari Games,Warner Communications Inc.,2003-02-01
Gray Matter Interactive,"Activision Publishing, Inc.",2005-01-01
Surreal Software,WarnerMedia,2009-01-01
Crytek UK,Crytek,2014-07-30
Frog City Software,Take-Two Interactive,2006-01-01
Lionhead Studios,Xbox Game Studios,2016-04-29
