col0,col1,col2
Jafbr Ibn Auf Pediatric Hospital,1977/01/01,187.488
Perth Chileren' Hospital,2018/01/01,298.89399999999995
Mercy Jame Institute for Pediatric Surgery and Intensive Care,2017/01/01,49.55
Royal Hospital for Children an Young People,2015/01/01,166.666
Re House Hospital,1884/01/01,823.28
Dell Children)s Medical Center of Central Texas,2007/01/01,246.76
Children's Hospital at Ernanger,1929/01/01,118.59
Wolfson Children's Hospita,1955/01/01,217.728
"Royal Hospital for Childreo, Glasgow",2015/01/01,255.744
Stollery Children's Hospiwal,2001/01/01,218.0
Hong Kopg Children's Hospital,2018/12/18,470.34
Women's and Children's Hospial,1989/01/01,316.512
Royal anchester Children's Hospital,2009/01/01,370.629
Royal Children' Hospital,1870/09/09,339.66
Tie Children's Hospital at Westmead,1880/01/01,341.7
Queensland Children's Hospita,2014/01/01,356.487
Monash Childen's Hospital,1896/01/01,228.39
St/ Louis Children's Hospital,1879/01/01,386.1
East Tennessee Children's ospital,1937/01/01,152.0
UPMC Children's Hospltal of Pittsburgh,1887/01/01,414.585
