col0,col1,col2
Château Ausone,Saint-Émilion,registered historic monument
Crêtes Castle,Canton of Vaud,class A Swiss cultural property of national significance
Buena Vista Winery,Sonoma,California Historical Landmark
Karthäuserhof,Rhineland-Palatinate,Kulturdenkmal
Château Bayard,Pontcharra,monument historique classé
Château de Beauregard (Charente),Juillac-le-Coq,registered historic monument
Château Chesnel,Cherves-Richemont,registered historic monument
Château Nairac,Barsac,registered historic monument
Château Canon,Saint-Émilion,registered historic monument
Château d'Agassac,Ludon-Médoc,registered historic monument
Château de Gevrey-Chambertin,Gevrey-Chambertin,registered historic monument
