col0,col1,col2,col3
Roman Catholic Archdiocese of Eger,1264000,Hungary,Eger
Roman Catholic Archdiocese of Arequipa,1212000,Peru,Arequipa
Roman Catholic Archdiocese of Papeete,268270,France,Papeete
Roman Catholic Archdiocese of Tijuana,2439400,Mexico,Tijuana
Roman Catholic Archdiocese of Camagüey,846000,Cuba,Camagüey
Roman Catholic Archdiocese of Amalfi-Cava de' Tirreni,101396,Italy,Amalfi
Roman Catholic Archdiocese of Barranquilla,3104935,Colombia,Barranquilla
Roman Catholic Archdiocese of Cuenca,753500,Ecuador,Cuenca
Roman Catholic Archdiocese of Valencia en Venezuela,2283000,Venezuela,Valencia
Roman Catholic Archdiocese of Rossano-Cariati,139700,Italy,Rossano
Roman Catholic Archdiocese of Rosario,1986000,Argentina,Rosario
Roman Catholic Archdiocese of Acerenza,40650,Italy,Acerenza
Roman Catholic Archdiocese of Cali,2660000,Colombia,Cali
Roman Catholic Archdiocese of Medellín,3919172,Colombia,Medellín
Roman Catholic Archdiocese of Aix,861000,France,Aix-en-Provence
Roman Catholic Archdiocese of Omaha,889225,United States of America,Omaha
Roman Catholic Archdiocese of Anchorage,473348,United States of America,Anchorage
Roman Catholic Archdiocese of St. Louis,2300000,United States of America,St. Louis
Roman Catholic Archdiocese of Bloemfontein,761000,South Africa,Bloemfontein
"Roman Catholic Archdiocese of Antequera, Oaxaca",1747061,Mexico,Oaxaca
