col0,col1,col2
Bank11,GmbH,Neuss
Volkswagen Bank,GmbH,Brunswick
GEFA Bank,GmbH,Wuppertal
DekaBank Deutsche Girozentrale,Public law institute,Frankfurt am Main
KfW IPEX-Bank,GmbH,Frankfurt am Main
Liquiditäts-Konsortialbank,GmbH,Frankfurt am Main
Reisebank,Aktiengesellschaft,Frankfurt am Main
Deutsche WertpapierService Bank,Aktiengesellschaft,Frankfurt am Main
Oesterreichische Kontrollbank,Aktiengesellschaft,Vienna
Kommunalkredit Austria,Aktiengesellschaft,Vienna
BMW Bank GmbH,GmbH,Munich
V-Bank,Aktiengesellschaft,Munich
S Broker AG & Co. KG,AG & Co. KG,Wiesbaden
