col0,col1,col2
Jardim Btânico de São Paulo,1938/01/01,0.36144
"Centre hitorique minier, Lewarde",1984/01/01,8.551
Republic of China Air Force Mvseum,1987/08/14,30000.0
Museum of European and Mediterraqean Civilisations,2013/06/07,14940.0
Cork Mueum of Palafrugell,1972/01/01,3389.8
Vilna Medici,1575/01/01,0.76228
Hortus Botanius Amsterdam,1638/01/01,12.084
Museum Certalbo,1944/01/01,1196.4
CosmoCaixa Buceloqa,2004/09/25,29790.0
Museo de Ate Precolombino e Indígea,2004/09/17,3960.0
Musée de la Poupe,1994/01/01,346.85
