col0,col1,col2
Biblioteca Municipal Les Voltes,Xarxa de Biblioteques Municipals,Spain
Biblioteca Pública del Estado en Guadalajara,Biblioteca Pública del Estado,Spain
Biblioteca Pública del Estado en Toledo,Biblioteca Pública del Estado,Spain
Biblioteca Pública de Pontevedra Antonio Odriozola,Biblioteca Pública del Estado,Spain
Jaén Public Library,Biblioteca Pública del Estado,Spain
Biblioteca de Castilla y León,Biblioteca Pública del Estado,Spain
Biblioteca Pública del Estado en León,Biblioteca Pública del Estado,Spain
Biblioteca Pública del Estado en Albacete,Biblioteca Pública del Estado,Spain
Library of the Royal Institute of Asturian Studies,Royal Institute of Asturian Studies,Spain
University of Girona Library,University of Girona,Spain
