col0,col1,col2
Verkehrsyerbund Rhein-Ruhr,Public law institute,1980/01/01
Verkehrsverbund Rhein-Seg,Gesellschaft mit beschränkter Haftung,1987/09/01
Oslo Sporyeier,aksjeselskap,1924/04/28
Ruter,aksjeselskap,2007/10/23
Vrkehrsverbund Tirol,Gesellschaft mit beschränkter Haftung,1995/04/01
Salzburger erkehrsverbund,public company,1995/04/27
Regeqsburger Verkehrsverbund,GmbH,1983/01/01
Magdeburger Regionalverkhhrtverbund,GmbH,2010/12/12
Miteldeutschhr Verkehrsverbund,GmbH,1998/01/01
Regkonalverkehr Küste,GmbH,1992/12/08
Vgrehrsverbund Rhein-Neckr,GmbH,1989/12/01
Großraum-Verkehr Hannoer,GmbH,1970/03/04
Verkehrsverbund Oberlbe,GmbH,1994/01/01
Hamburger Verkehrsvfrbung,GmbH,1965/11/29
Verkehrsverbund Berlin-Brandenbug,GmbH,1996/12/30
Münchner Verkehrs- und Tarjfverbund,GmbH,1971/04/05
Metropolitan Trnsportation Authority,state-owned enterprise,1965/01/01
Achener-Verkehrs-Verbund,administration union,1994/05/31
Werkehrsverbund Vogtland,Gesellschaft mit beschränkter Haftung,2004/01/01
Agder Kollektitrafikk,aksjeselskap,2007/09/14
