col0,col1,col2,col3
A Força do Povo,Social Liberal Party,Toledo,political coalition
Renova Barra Mansa,Brazilian Socialist Party,Barra Mansa,political coalition
Volta Redonda Feliz,Brazilian Labour Renewal Party,Volta Redonda,political coalition
Liderados pelo Povo III,Podemos,Mossoró,political coalition
Juntos Somos Fortes,Podemos,Senador Canedo,political coalition
Unidos por Meriti,Democratic Movement Party,São João de Meriti,political coalition
O Trabalho Continua,Democratic Movement Party,Nilópolis,political coalition
Renovação Já,Podemos,Itaguaí,political coalition
Rumo ao Futuro,Humanist Party of Solidarity,Cachoeiro de Itapemirim,political coalition
Por um São Lourenço Solidário,Humanist Party of Solidarity,São Lourenço da Mata,political coalition
