col0,col1,col2
Leeds Literary Institute,1834-05-09,United Kingdom of Great Britain and Ireland
Theodor-Storm-Gesellschaft,1948-01-01,Germany
Hubin Society,1980-01-01,People's Republic of China
Leeds Philosophical and Literary Society,1819-01-01,United Kingdom
The Tolkien Society,1969-01-01,United Kingdom
Les Hirsutes,1881-01-01,France
Parnassos Literary Society,1865-07-18,Greece
Literarische Vereinigung Winterthur,1917-05-01,Switzerland
Selma Lagerlöf-sällskapet,1958-01-01,Sweden
Sorosis,1868-11-30,United States of America
Athenian Literary Society of Ohio University,1819-01-01,United States of America
Philomathean Literary Society of Ohio University,1822-01-01,United States of America
Athénée Louisianais,1876-01-01,United States of America
Romney Literary Society,1819-01-30,United States of America
Crescent Moon Society,1923-01-01,Republic of China (1912–1949)
League of Left-Wing Writers,1930-01-01,Republic of China (1912–1949)
Bread and Cheese Club,1938-01-01,Australia
Slovene Writers' Association,1872-04-21,Slovenia
Hölderlin-Gesellschaft,1943-01-01,Germany
Hebelbund Lörrach,1947-01-01,Germany
