col0,col1,col2
Hong Kong National Front,Hong Kong,2015-01-01
Good Day Wan Chai,Hong Kong,2015-09-01
Enough is Enough,Belgrade,2014-01-27
Belaya Rus,Minsk,2007-01-01
S14,Kyiv,2009-01-01
Sobirania i Justícia,Barcelona,2008-12-18
Poble Lliure,Barcelona,2014-11-30
Assata's Daughters,Chicago,2015-03-01
Kukiz's Movement,Warsaw,2015-01-01
"Polish People's Party ""Nowe Wyzwolenie""",Warsaw,1946-06-09
CasaPound Italia,Rome,2011-01-01
National Council of Iran,Paris,2013-01-01
Anti-Fascist Action,London,1985-01-01
Our Revolution,"Washington, D.C.",2016-08-24
No Labels,"Washington, D.C.",2010-12-13
National Alliance,Hillsboro,1974-01-01
National Front for the Liberation of South Vietnam,Memot District,1954-07-21
Afrikaner Weerstandsbeweging,Ventersdorp,1973-07-07
Jacobin,Couvent des Jacobins de la rue Saint-Honoré,1789-06-01
Greens Japan,Suginami-ku,2008-11-22
Szekler National Council,Sfântu Gheorghe,2003-10-16
Palestine Liberation Organization,Ramallah,1964-05-28
German Minority,Opole,1990-01-01
Hamas,Gaza City,1987-01-01
Black Panther Party,Oakland,1966-10-15
National Movement for the Liberation of Azawad,Timbuktu,2011-01-01
Socialist Party of the Balearic Islands,Palma,1913-01-01
Spanish Socialist Workers' Party of Andalusia,Seville,1977-01-01
Filiki Eteria,Odessa,1814-09-26
Society of United Irishmen,Dublin,1791-01-01
World Uyghur Congress,Munich,2004-04-16
Aktion Widerstand,Munich,1970-01-01
Casa de las Américas,Havana,1959-01-01
Workers and Peasants' Bloc,Barcelona,1930-01-01
Taisei Yokusankai,Tokyo,1940-10-12
Mercosur,Montevideo,1991-01-01
Politburo Standing Committee of the Communist Party of China,Beijing,1949-01-01
Chinese People's Political Consultative Conference,Beijing,1949-09-21
Narodnaya Volya,Moscow,1879-06-01
All-Russia People's Front,Moscow,2011-05-06
Norwegian Association for Women's Rights,Oslo,1884-06-28
European Union,Brussels,1992-02-07
