col0,col1,col2
Hotel Astoria,Beaux-Arts,protected heritage site in Brussels
Schlosshotel Kronberg,Tudor architecture,Kulturdenkmal
Broadway Mansions,Art Deco,Shanghai Cultural Relics Protection Unit
Hôtel Ritz Paris,baroque architecture,registered historic monument
Park Hotel,Art Deco,Major Historical and Cultural Site Protected at the National Level
Many Glacier Hotel,rustic architecture,NRHP contributing property
InterContinental Amstel Amsterdam,Renaissance Revival architecture,Rijksmonument
Ponce de León Hotel,Moorish Revival architecture,National Historic Landmark
Hotel Bristol,Art Nouveau,immovable monument
Hotel Colorado,Renaissance Revival architecture,place listed on the National Register of Historic Places
The Ritz London,neoclassicism,Grade II* listed building or structure
Grand Hotel Europe,Art Nouveau,cultural heritage site in Russia
Hollywood Roosevelt Hotel,Spanish Colonial Revival architecture,Los Angeles Historic-Cultural Monument
Willard InterContinental Washington,Beaux-Arts,place listed on the National Register of Historic Places
Douglass House,Renaissance Revival architecture,place listed on the National Register of Historic Places
