col0,col1,col2
Green Party,2008-11-11,green politics
"Belarusian Party ""The Greens""",1994-06-03,green politics
Tasmanian Greens,1992-01-01,green politics
Green Party of Lebanon,2008-01-01,green politics
Movement of Ecologists — Citizens' Cooperation,1996-01-01,green politics
Youth Party – European Greens,2000-01-01,green politics
Green Party,1988-10-29,green politics
Greens,1978-01-01,green politics
Green Party of Aotearoa New Zealand,1990-01-01,green politics
Greens of Serbia,2007-09-14,green politics
Independent Ecological Movement,1994-01-01,green politics
Ecology Generation,1990-01-01,green politics
Confederation of the Greens,1984-09-23,green politics
Green Party in Northern Ireland,1983-01-01,green politics
