col0,col1,col2,col3
Metropolis of Greater Paris,2016-01-01,131,Île-de-France
Communauté d'agglomération Toulon Provence Méditerranée,2002-01-01,12,Var
Métropole Rouen-Normandie,2010-01-01,71,Seine-Maritime
Eurometropolis of Strasbourg,1966-12-31,33,Bas-Rhin
Clermont Auvergne Métropole,1999-12-24,21,Puy-de-Dôme
Lille metropolis,1966-12-31,90,Nord
Metz Métropole,2002-01-01,44,Moselle
Urban Community of Greater Nancy,1996-01-01,20,Meurthe-et-Moselle
Orléans Métropole,2002-01-01,22,Loiret
Saint-Étienne Métropole,2001-01-01,53,Loire
Grenoble-Alpes Métropole,2014-01-01,49,Isère
Tours Métropole Val de Loire,1999-12-30,22,Indre-et-Loire
Rennes Métropole,1970-07-09,43,Ille-et-Vilaine
Montpellier Méditerranée Métropole,2001-08-01,31,Hérault
