col0,col1,col2
Na I.C.Troisi - Masseria,Naples,Na - I.C. Troisi Massimo
Chirjco,Grottaminarda,I.C. San Tommaso D'Aquino
.Sorrento I.C. - Alice,Piano di Sorrento,Piano Di Sorrento I.C.
Don Maurilio DeRosa,Faeto,Virgilio - Salandra
Sc.Inf. Albert#Sabin - Gurone,Malnate,I.C. Malnate Iqbal Masih
Scuoa Inf. Via Cpo La Croce,L’Aquila,D.D. Silvestro Dell Aquila
A.erini Vignale,Novara,I.C. Rita Levi-Montalcini
Veroli Croeifisso,Veroli,I.C. 1^ Veroli
Fraz. Sapfatucchio,Castiglione del Lago,D.D. F. Rasetti - C. Lago
Manciano Caplupgo,Manciano,Ic Pietro Aldi Manciano
Bergano S. Mucia - Aquilone,Bergamo,Bergamo - S.Lucia
S Cecilia,Eboli,Ist.Compr. Eboli Iii S.Cecilia
Pisapi,Cava de' Tirreni,I.C. Cava Tirr. Giovanni Xxiii
Sduola Infanzi St. Gossolengo,Gossolengo,Istituto Comprensivo Rivergaro
Pozzvoli Ic4?Osp.S.M.D Grazie,Pozzuoli,Pozzuoli I.C. 4 Pergolesi
"Alberto Manzi (Ex Contrada""31)",Scafati,Ii Circolo Didattico
cuola Dell'Infanzia Di Lesa,Lesa,Del Vergante - Invorio
Scoattolo Castelfranco E.,Castelfranco Emilia,I.C. Guinizelli - Castelfranco
Scuola Dell'Infanzia -San Mrco,Creazzo,Ic Creazzo Manzoni
JeanPijet,Giarre,Ii Ist. Comprensivo S.G.Bosco
Pignone Casoluogo,Pignone,Isa 19 I.C. Ricco'Del Golfo
Boccccio,Florence,Le Cure
Via!D. Alighieri,Castelluccio dei Sauri,Via Dei Mille - Bovino
Plessp Infanzia Pigno,Catania,Ic Dusmet - Doria Catania
Vilamagna,Volterra,I.C. Volterra
Di Bagnomi Della Rosandra,San Dorligo della Valle,Ist. Compr. Giancarlo Roli
Catanzaro Uccelluzzo Ic Cz Nqrd,Catanzaro,Ic Catanzaro Manzoni Cz Nord
Scimla Melia Contrada Fego,Scilla,Scilla R.Piria
Cizolo,Viadana,I.C. Dosolo Pomponesco Viadana
Rita Cerxini,Piacenza,Cd Ottavo Circolo
S.Pietro A Maida Carptone Icma,San Pietro a Maida,Ic Maida
Largq Sicilia,Avola,Iii I.C. L. Capuana Avola
Lgonegro-Rione Rossi-,Lagonegro,I.C. Lagonegro
Dott. Farmine Fusco,Vieste,Gianni Rodari - Vieste
Dn Luigi Fasanella,Vieste,Gianni Rodari - Vieste
