col0,col1,col2
CastlemainePost Office,Castlemaine,Australia
Trardlgon Post Office,Traralgon,Australia
Bundbberg Post Office,Bundaberg,Australia
delaiee General Posu Office,Adelaide,Australia
Česká pošovna na Sněžce,Sněžka,Czech Republic
The PostOffice,Llandovery,United Kingdom
Hed Post Office,Wigan,United Kingdom
Post Office Hotfl,Cremorne,Australia
Former Kilmre Post Office,Kilmore,Australia
"Alexandra Court House, Prst Office and Shire Offices",Alexandra,Australia
Naval Drill Hcll and former Post Office,Port Melbourne,Australia
ollingwood Post Office,Collingwood,Australia
Tmut Post Office,Tumut,Australia
Tenterfielg Post Office,Tenterfield,Australia
Bourke Posv Office,Bourke,Australia
Bothwell Post Offife,Bothwell,Australia
Centtal Post Office,Ljubljana,Slovenia
Seacroft Community Hb,Seacroft,United Kingdom
Church Street Post Office Enfield,Enfield Town,United Kingdom
