col0,col1,col2
Cleveland Indians,1931-01-01,1931-01-01
St. Louis Gunners,1931-01-01,1940-01-01
Dallas Desperados,2002-01-01,2009-01-01
Columbus Panhandles,1901-01-01,1926-01-01
Hartford Colonials,2009-01-01,2011-01-01
Portland Breakers,1983-01-01,1985-01-01
New York Yanks,1949-01-01,1951-01-01
Cincinnati Reds,1933-01-01,1934-01-01
Pottsville Maroons,1920-01-01,1930-01-01
Canton Bulldogs,1911-01-01,1927-01-01
Brooklyn Dodgers,1930-01-01,1945-01-01
Devils Wrocław,2005-01-01,2013-09-25
Boston Yanks,1944-01-01,1949-01-01
Black Lions,2005-01-01,2011-01-01
Milwaukee Badgers,1922-01-01,1926-01-01
Berlin Bears,1985-01-01,2000-01-01
Barcelona Dragons,1991-01-01,2003-01-01
Bad Homburg Falken,1980-01-01,1995-01-01
Cleveland Bulldogs,1923-01-01,1928-01-01
Oorang Indians,1922-01-01,1923-01-01
