col0,col1,col2,col3,col4
Salish Kootenai College,1981-01-01,tribal colleges and universities,United States of America,tribal colleges
Oglala Lakota College,1971-01-01,tribal colleges and universities,United States of America,tribal colleges
Nebraska Indian Community College,1973-01-01,tribal colleges and universities,United States of America,tribal colleges
Little Priest Tribal College,1989-01-01,tribal colleges and universities,United States of America,tribal colleges
Nebraska Indian Community College,1973-01-01,community college,United States of America,tribal colleges
Sinte Gleska University,1970-01-01,land-grant university,United States of America,tribal colleges
Salish Kootenai College,1981-01-01,land-grant university,United States of America,tribal colleges
Oglala Lakota College,1971-01-01,land-grant university,United States of America,tribal colleges
Nebraska Indian Community College,1973-01-01,land-grant university,United States of America,tribal colleges
Salish Kootenai College,1981-01-01,school,United States of America,tribal colleges
College of Menominee Nation,1993-01-01,private not-for-profit educational institution,United States of America,tribal colleges
