col0,col1,col2,col3
Inmarsat,Stratos Global Corporation,Mobile phone industry,1979-01-01
TalkTalk Group,TalkTalk Business,telecommunications industry,2003-01-01
Inmarsat,Stratos Global Corporation,satellite communication,1979-01-01
InterContinental Hotels Group plc,InterContinental,beverage industry,2003-01-01
Virgin Group,Virgin Produced,air cargo,1970-01-01
Qinetiq,Qinetiq North America,aerospace industry,2001-01-01
InterContinental Hotels Group plc,InterContinental,hotel industry,2003-01-01
British American Tobacco,Tekel,tobacco industry,1902-01-01
Autonomy Corporation,Interwoven,software industry,1996-01-01
Falkland Islands Holdings,Falkland Islands Company,conglomerate,1997-01-01
Virgin Group,Virgin Produced,conglomerate,1970-01-01
Falkland Islands Holdings,Gosport Ferry,conglomerate,1997-01-01
Virgin Group,Virgin Produced,food industry,1970-01-01
Premier Foods,Sharwood's,food industry,1976-01-01
