col0,col1,col2,col3
Iranian Academy of Medical Sciences,1990-01-01,Tehran,Iran
Midnapore Medical College and Hospital,2004-01-01,Medinipur,India
Malda Medical College and Hospital,2011-01-01,English Bazar,India
"Murshidabad Medical College and Hospital, Berhampore",2012-01-01,Berhampore,India
Australian and New Zealand College of Anaesthetists,1992-01-01,Melbourne,Australia
Royal Australasian College of Physicians,1938-01-01,Sydney,Australia
Brazilian Medical Association,1951-01-01,São Paulo,Brazil
Renal Association,1950-01-01,Petersfield,United Kingdom
Royal Society of Tropical Medicine and Hygiene,1907-01-01,London,United Kingdom
Royal College of Nursing,1916-01-01,London,United Kingdom
Pathological Society,1906-01-01,London,United Kingdom
Faculty of Public Health,1972-01-01,London,United Kingdom
British Pharmacological Society,1931-01-01,London,United Kingdom
British Geriatrics Society,1947-01-01,London,United Kingdom
Royal College of Psychiatrists,1971-01-01,London,United Kingdom
European Society of Radiology,2005-01-01,Vienna,Austria
Swedish Dental Association,1908-01-01,Stockholm,Sweden
American Academy of Orthopaedic Surgeons,1933-01-01,Rosemont,United States of America
American Roentgen Ray Society,1900-01-01,Leesburg,United States of America
American School Health Association,1927-01-01,McLean,United States of America
