col0,col1,col2
Sh'or Yoshuv,special focus four-year: faith-related institutions,Lawrence
University of St. Augustine for Health Sciences,special focus four-year: other health professions schools,St. Augustine
University of Washington Tacoma,master's colleges and universities: larger programs,Tacoma
Talmudical Academy of Central New Jersey,special focus four-year: faith-related institutions,New Jersey
Thaddeus Stevens College of Technology,associate's colleges: high career & technical-high traditional,Pennsylvania
The American College of Financial Services,special focus four-year: business and management schools,Pennsylvania
Saint Vincent Seminary,special focus four-year: faith-related institutions,Pennsylvania
University of Pittsburgh at Bradford,baccalaureate colleges: diverse fields,Pennsylvania
Penn State York,baccalaureate colleges: diverse fields,Pennsylvania
Penn State Worthington Scranton,baccalaureate colleges: diverse fields,Pennsylvania
