col0,col1,col2
Fujifilm Holdings,Fujifilm,FUJIFILM Holdings Corporation
H2O Retailing,H2O Food Group,H2O Retailing Corporation
KNT-CT Holdings,Club Tourism,"KNT-CT Holdings Co., Ltd."
Universe International Financial Holdings,Century Creator Company,Universe Entertainment and Culture Group Company Limited
Families International,Alliance for Strong Families and Communities,Families International Inc.
Nippon Television Holdings,Nippon Television,"Nippon Television Holdings, Inc."
Fuji Media Holdings,Pony Canyon,"Fuji Media Holdings, Inc."
Transport International Holdings,Kowloon Motor Bus,Transport International Holdings Limited
ANA Holdings,All Nippon Airways,ANA Holdings Inc.
CK Hutchison Holdings,Hutchison Drei Austria,CK Hutchison Holdings Limited
GMO Financial Holdings,GMO Click Securities,"GMO Financial Holdings, Inc."
Nitori Holdings,Nitori,"Nitori Holdings Co., Ltd."
HSBC USA,HSBC Bank USA,HSBC USA Incorporated
Kintetsu Group Holdings,Kintetsu,"Kintetsu Group Holdings Co., Ltd."
SBS Media Holdings,Seoul Broadcasting System,"SBS Media Holdings Co., Ltd."
RKB Mainichi Holdings,RKB Mainichi Broadcasting,RKB Mainichi Holdings Corporation
TV Asahi Holdings,TV Asahi,TV Asahi Holdings Corporation
T'way Holdings,T'way Airlines,T'way Holdings Incorporation
HiteJinro Holdings,HiteJinro,"HITEJINRO HOLDINGS CO., LTD."
Amorepacific Group,Amorepacific Corporation,"Amorepacific Group, Inc."
