col0,col1,col2
Walter Aircraft Engines,GE Aviation Czech,1911-01-01
Stora Kopparbergs bergslags aktiebolag,Stora Enso,1862-01-01
Waterlow and Sons,Anderson & Co,1810-01-01
Wanderer,Auto Union,1885-01-01
Sentinel Waggon Works,Rolls-Royce,1906-01-01
"NeXT Computer, Inc.",Apple Inc.,1985-06-20
Canadair,Bombardier Aerospace,1944-01-01
Air Austria,Austrian Airlines,1955-01-01
Aiwa,Sony,1951-01-01
Karosa,Iveco Czech Republic,1896-01-01
Automobiles Ettore Bugatti,Bugatti Automobili,1909-01-01
Oltcit,Automobile Craiova,1976-01-01
Daewoo Motors,GM Korea,1972-01-01
Daimler Company,Jaguar Cars,1896-01-01
Laurin & Klement,Škoda Auto,1895-12-18
Mittal Steel Company,ArcelorMittal,1989-01-01
Bethlehem Steel,Mittal Steel Company,1857-01-01
Moskvitch,Renault,1930-01-01
Berliet,Renault Trucks,1901-01-01
Austro-Daimler,Steyr-Daimler-Puch,1899-01-01
