col0,col1,col2
Team Sunweb,Germany,Luke Roberts
Astana,Kazakhstan,Serguei Yakovlev
Movistar Team,Spain,José Luis Arrieta
AG2R La Mondiale,France,Cyril Dessel
UAE Team Emirates,Italy,Mario Scirea
Team Ineos,United Kingdom,Gabriel Rasch
Direct Énergie,France,Jean-René Bernaudeau
Mitchelton-Scott,Australia,David McPartland
HTC-Highroad,United States of America,Brian Holm
Team Jumbo-Visma,Netherlands,Grischa Niermann
Cofidis,France,Alain Deloeuil
Katusha 2011,Russia,Dimitri Konyshev
CCC Team,Poland,Fabio Baldato
Domina Vacanze-De Nardi,Italy,Gianni Bugno
Groupama-FDJ,France,Jussi Veikkanen
Cycle Collstrop,Belgium,Lucien Van Impe
Lotto-Soudal,Belgium,Kurt Van De Wouwer
Katusha-Alpecin,Switzerland,Torsten Schmidt
Vacansoleil-DCM,Netherlands,Aart Vierhouten
Deceuninck-Quick-Step,Belgium,Wilfried Peeters
