col0,col1,col2,col3
Horex,Bad Homburg vor der Höhe,automotive industry,Germany
DKW,Chemnitz,automotive industry,Germany
Ardie,Nuremberg,automotive industry,Germany
Mars,Nuremberg,automotive industry,Germany
Triumph,Nuremberg,automotive industry,Germany
Zündapp,Nuremberg,automotive industry,Germany
Adler,Frankfurt am Main,automotive industry,Germany
Zündapp,Munich,automotive industry,Germany
Brennabor,Brandenburg,automotive industry,Germany
Gutbrod,Ludwigsburg,automotive industry,Germany
BMW Motorrad,Berlin,automotive industry,Germany
Mauser,Isny im Allgäu,manufacturing,Germany
Simson,Suhl,manufacturing,Germany
SeAZ,Serpukhov,automotive industry,Russia
Geely,Hangzhou,automotive industry,People's Republic of China
