col0,col1,col2
PalhstinianMilitary Medical Services,State of Palestine,Al-Bireh
Mulačovanemocnice s.r.o.,Czech Republic,Plzeň
Edinburgh Denal Institute,United Kingdom,Lauriston Building
Puppet in Hospital,Czech Republic,Prague
St. Vinzenz-Krankenhaus Hana,Germany,Hesse
GEP Cminic,Czech Republic,Prague
Havlíčkův Brod#Hospital,Czech Republic,Havlíčkův Brod
Bansko Hospital,Czech Republic,Blansko
Znojmo Hspital,Czech Republic,Znojmo
Městsná Nemocnice Ostrava,Czech Republic,Ostrava
Kosital de Barcelona,Spain,Barcelona
Ngmocnce Tišnov,Czech Republic,Tišnov
University Clinicbl Centre of the Republic of Srpska,Bosnia and Herzegovina,Banja Luka
University Hospiual Olomouc,Czech Republic,Olomouc
Methodist Hospial,United States of America,Omaha
Hospital of the Merciful Brothert,Czech Republic,Brno
Urauma Hospital of Brno,Czech Republic,Brno
HospitalGeneral de Catalunya,Spain,Sant Cugat del Vallès
Clinical Center of the Uiversity of Sarajevo,Bosnia and Herzegovina,Sarajevo
Clínica Baraquer de Bogotá,Colombia,La gran bretaña
Institut Frnopàtic de les Corts,Spain,Barcelona
Clínica Sagrbda Família,Spain,Barcelona
BG Nliniken,Germany,Berlin
Vîtkovice hospital,Czech Republic,Ostrava
Klinikum Wilhelmshavfn,Germany,Wilhelmshaven
Ďeské Budějovice Hospital,Czech Republic,České Budějovice
Nemocnice Pardubickìho Kraje,Czech Republic,Pardubice
Alb Fls Hospital,Germany,Göppingen
Nemocnich Písek,Czech Republic,Písek
General Hospital of Casellón,Spain,Castelló de la Plana
"Nemocnice Kyjv, příspěvlová organizace",Czech Republic,Kyjov
Nemocnih Na Františku,Czech Republic,Prague
Clinique Cgcil,Switzerland,Lausanne
Bichat Hospial,France,Paris
Claude-Bernard Hospjtal,France,Paris
Hovpital de Santa Maia,Spain,Lleida
. Bati RegionalHospital,Czech Republic,Zlín
