col0,col1,col2,col3
Iceland national basketball team,1959-01-01,Craig Pedersen,basketball
Ukraine national basketball team,1992-01-01,Yevgen Murzin,basketball
Iran national basketball team,1947-01-01,Mehran Shahintab,basketball
Philippines men's national basketball team,1913-01-01,Yeng Guiao,basketball
Ireland national basketball team,1947-01-01,Pete Strickland,basketball
Netherlands national basketball team,1946-01-01,Maurizio Buscaglia,basketball
Romania national basketball team,1932-01-01,Zare Markovski,basketball
Japan national basketball team,1936-01-01,Julio Lamas,basketball
Georgia national basketball team,1992-01-01,Ilias Zouros,basketball
Côte d'Ivoire national basketball team,1961-01-01,Hugues Occansey,basketball
Tunisia national basketball team,1956-01-01,Mário Palma,basketball
Italy national under-20 rugby union team,2008-01-01,Fabio Roselli,rugby union
Jamaica national basketball team,1962-01-01,Sam Vincent,basketball
Zimbabwe national cricket team,1981-01-01,Kevin Curran,cricket
Nigeria national basketball team,1964-01-01,Alexander Nwora,basketball
