col0,col1,col2,col3
1915 FA Cup Final,association football,1915-04-24,Chelsea F.C.
2010 FA Cup Final,association football,2010-05-15,Chelsea F.C.
2012 FA Cup Final,association football,2012-05-05,Chelsea F.C.
2007 FA Cup Final,association football,2007-05-19,Chelsea F.C.
1970 FA Cup Final,association football,1970-04-29,Chelsea F.C.
1997 FA Cup Final,association football,1997-05-17,Chelsea F.C.
2002 FA Cup Final,association football,2002-05-04,Chelsea F.C.
2000 FA Cup Final,association football,2000-05-20,Chelsea F.C.
1967 FA Cup Final,association football,1967-05-20,Chelsea F.C.
1989 FA Cup Final,association football,1989-05-20,Everton F.C.
2009 FA Cup Final,association football,2009-05-30,Everton F.C.
1965 FA Cup Final,association football,1965-05-01,Leeds United F.C.
1934 FA Cup Final,association football,1934-04-28,Portsmouth F.C.
