col0,col1,col2
Forno d'Asolo Colavita,Italy,Chirio Forno d'Asolo 2013
Autoglas Wetteren,Belgium,Autoglas Wetteren 2017
SAS–Macogep,Canada,SAS-Macogep 2017
Pepper Palace p/b The Happy Tooth,United States of America,Pepper Palace-The Happy Tooth 2015
Podium Ambition Pro Cycling,United Kingdom,Podium Ambition 2016
WNT–Rotor Pro Cycling,Germany,Team WNT 2016
Team Rytger,Denmark,Rytger 2014
Team Virtu Cycling Women,Denmark,BMS BIRN 2016
Hitec Products–Birk Sport,Norway,Hitec Products 2015
Cervélo-Bigla Pro Cycling,Denmark,Bigla 2015
Maxx-Solar 2016,Germany,Hanka Kupfernagel
Maxx-Solar,Germany,Maxx-Solar 2016
Isorex,Belgium,Isorex 2019
NCC Group-Kuota-Torelli,United Kingdom,2018 NCC Group-Kuota-Torelli season
Restore Cycling Team,Kingdom of the Netherlands,2017 Restore season
Ford Ecoboost,United Kingdom,Ford Ecoboost 2017
Wsc Hoop op Zegen-Beveren,Belgium,Wsc Hoop op Zegen-Beveren 2017
WV Breda Ladies,Kingdom of the Netherlands,WV Breda Ladies 2017
TWC de Kempen Dames,Kingdom of the Netherlands,TWC de Kempen Dames 2017
