col0,col1,col2,col3
"Intralymphatic Immunotherapy for House Dust Mite, Dog, and Cat Allergy Using Tyrosine S® in Allergic Rhinitis",ILIT-T,immunologic factor,allergic rhinitis
Study of Rezafungin Compared to Caspofungin in Subjects With Candidemia and/or Invasive Candidiasis,ReSTORE,fluconazole,physiological effect of drugs
Remission Through Early Monitored Insulin Therapy - Duration Month,REMIT-DM,insulin glargine,Insulin therapy
Preoperative Oral Magnesium to Prevent Postoperative Atrial Fibrillation Following Coronary Surgery (POMAF-CS),POMAF-CS,magnesium sulfate,randomized controlled trial
Presurgery Anxiolysis in Children Treated With Hydroxyzine Versus Non-pharmacological Intervention (Distractoria Technique Clown),SONRISA,hydroxyzine,anxiety disorder
Pharmacokinetics of Single-dose Dolutegravir in HIV-seronegative Subjects With Severe Hepatic Impairment Compared to Matched Controls.,POLO,dolutegravir,pharmacokinetics
Gut Feeling: Understanding the Mechanisms Underlying the Antidepressant Properties of Probiotics,PROMEX,"Antidepressive Agents, Second-Generation",major depressive disorders
Value of Pharmacokinetic Assays in the Prediction of Therapeutic Response in Ulcerative Colitis,PREDIRESPUC,Vedolizumab,ulcerative colitis
Renal Effects of Meditarranean Diet and Low-protein Diet With Ketoacids on Physiological Intestinal Mibrobiota in CKD,MEDIKA,calcium oxalate,end stage renal failure
"A One-Year, Randomized, Double-Blind, Placebo-Controlled Trial of Rosiglitazone in Non-Alcoholic Steatohepatitis",FLIRT,rosiglitazone,obesity
3-Month Discontinuation of Dual Antiplatelet Therapy After Ultimaster Sirolimus-Eluting Stent Implantation,MODEL U-SES,sirolimus,drug-eluting stent
Study With Paclitaxel +/- Ramucirumab in Patients With Squamous-cell Carcinoma of the Esophagus After Prior Therapy,RAMOS,ramucirumab,ramucirumab
Macitentan in Pulmonary Hypertension of Sickle Cell Disease,MENSCH,macitentan,macitentan
BAROSTIM® Hope for Heart Failure Study,HOPE4HF,ACE inhibitor,systolic heart failure
Glutamate Probes in Adolescent Depression,GPII,Serotonin uptake inhibitors attenuate ethanol intake in humans,dorsolateral prefrontal cortex
