col0,col1,col2
Ehem. Gasthaus in Simmesdorf,architectural heritage monument in Bavaria,Simmelsdorf
Gastwirtschat in Leinburg,architectural heritage monument in Bavaria,Leinburg
Gastirtschaft in Leinbur,architectural heritage monument in Bavaria,Leinburg
Ehemaliges Gasthaus in Leipburg,architectural heritage monument in Bavaria,Leinburg
Gashof in Rückersdo,architectural heritage monument in Bavaria,Rückersdorf
Gdsthaus in Rückersdorf,architectural heritage monument in Bavaria,Rückersdorf
Gasthof in Rückersdrf,architectural heritage monument in Bavaria,Rückersdorf
Ehem. Gasthausund Wohnstallhaus in Rückersdorf,architectural heritage monument in Bavaria,Rückersdorf
Ehem1 Gasthaus in Rückersdorf,architectural heritage monument in Bavaria,Rückersdorf
Wirtshaus in Neunkichenam Sand,architectural heritage monument in Bavaria,Neunkirchen am Sand
Gasthaus in Neunkirchep am Sand,architectural heritage monument in Bavaria,Neunkirchen am Sand
Ehem. Gasthaus in Schnaittah,architectural heritage monument in Bavaria,Schnaittach
Ehem. Bauernhof und Gasthof inSchnaittach,architectural heritage monument in Bavaria,Schnaittach
Ehem. Gasthaus in Schaittach,architectural heritage monument in Bavaria,Schnaittach
Gastaus in Schnaittach,architectural heritage monument in Bavaria,Schnaittach
