col0,col1,col2,col3
Annals of Nuclear Medicine,Springer Science+Business Media,Japan,Annals of Nuclear Medicine
Settler Colonial Studies,Taylor & Francis,Australia,Settler Colonial Studies
Investment Analysts Journal,Taylor & Francis,South Africa,Investment Analysts Journal
Journal of the Brazilian Society of Mechanical Sciences and Engineering,Springer Nature,Brazil,Journal of the Brazilian Society of Mechanical Sciences and Engineering
International Journal of Gastronomy and Food Science,Elsevier,Spain,International Journal of Gastronomy and Food Science
Entomologia Generalis,E. Schweizerbart,Germany,Entomologia Generalis: journal of general and applied entomology
International Journal of Environmental Science and Technology,Springer Science+Business Media,Iran,International Journal of Environmental Science and Technology
Tropical Plant Pathology,Springer Science+Business Media,Brazil,Tropical Plant Pathology
Computational and Applied Mathematics,Springer Science+Business Media,Brazil,Computational and Applied Mathematics
International Review of Economics Education,Elsevier,United Kingdom,International Review of Economics Education
Advances in Medical Sciences,Elsevier,Poland,Advances in Medical Sciences
Journal of the Iranian Chemical Society,Springer Science+Business Media,United States of America,Journal of the Iranian Chemical Society
Journal of Applied Genetics,Springer Science+Business Media,Poland,Journal of Applied Genetics: an international journal of genetics and breeding
Canadian Bulletin of Medical History,University of Toronto Press,Canada,Canadian bulletin of medical history
International Journal of Plant Production,Springer Nature,Iran,International Journal of Plant Production
Zootaxa,Magnolia Press,New Zealand,Zootaxa
European Archives of Psychiatry and Clinical Neuroscience,Springer Science+Business Media,Germany,European Archives of Psychiatry and Clinical Neuroscience
Brazilian Journal of Physics,Springer Science+Business Media,Brazil,Brazilian Journal of Physics
Cell Research,Nature Publishing Group,People's Republic of China,Cell Research
Journal of Language Contact,Brill Publishers,France,Journal of Language Contact
