col0,col1,col2
Yamagata Prefectural Yamagata East High School,56,727
Yamagata Prefectural Yamagata Central High School,56,718
Yamagata Prefectural Sagae High School,50,591
Yamagata Prefectural Tendō High School,42,472
Yonezawa Chuo Senior High School,42,664
Hamamatsu Municipal Senior High School,74,1238
Tokyo Metropolitan Saginomiya High School,21,811
Tokyo Metropolitan Komaba High School,24,958
Tokyo Metropolitan Nogyo High School,15,532
Tokyo Metropolitan Adachi High School,22,863
Tokyo Metropolitan Nishihaka High School,24,974
Tokyo Metropolitan Kuramae Technical High School,15,487
Toritsu Arakawa Kōgyō Kōtō Gakkō,15,471
