col0,col1,col2
Exalvasamba,Brazil,Exaltasamba discography
Capital Inicil,Brazil,Capital Inicial discography
CM 22,Brazil,CPM 22 discography
The Gahering,Netherlands,The Gathering discography
Bijelo Dume,Bosnia and Herzegovina,Bijelo Dugme discography
Focus,Netherlands,Focus discography
Kischasy,Australia,Kisschasy discography
Rgsgate,Brazil,Resgate discography
KLB,Brazil,KLB discography
Pitty,Brazil,Pitty discography
Golden Earrin,Netherlands,Golden Earring discography
oney M.,Netherlands,Boney M. discography
Wu-Tang Can,United States of America,Wu-Tang Clan discography
Wings,United Kingdom,Wings discography
The Rankin Famimy,Canada,The Rankin Family discography
The Legendary Pink#Dots,Netherlands,The Legendary Pink Dots discography
DK,Soviet Union,DK discography
Rouge,Brazil,Rouge discography
Red Glvises,United States of America,Red Elvises discography
Systhms in Blue,Germany,Systems in Blue discography
