col0,col1,col2
The Medallions,United States of America,Apex
The Ravens,United States of America,National Records
The Crystals,United States of America,Philles Records
The Merry Macs,United States of America,Era Records
The McGuire Sisters,United States of America,Coral
The Modernaires,United States of America,Bluebird
Les Stentors,France,Sony Music
The Real Group,Sweden,ACT Music
Trio Bulgarka,Bulgaria,Hannibal Records
Pentatonix,United States of America,RCA Records
The Vibrations,United States of America,Atlantic Records
The Persuaders,United States of America,Atlantic Records
The King Sisters,United States of America,Capitol Records
The Lettermen,United States of America,Capitol Records
The Pied Pipers,United States of America,Capitol Records
King's Singers,United Kingdom,EMI
Les Compagnons de la chanson,France,Columbia Records
Boyz II Men,United States of America,Motown
The Three Degrees,United States of America,Philadelphia International Records
Backstreet Boys,United States of America,Jive
