col0,col1,col2,col3
Virginia Tech,higher education,"210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131",WUVT-FM
University of Massachusetts Boston,University of Massachusetts,"100 Morrissey Boulevard, Boston, MA, 02125-3393",WUMB-FM
University of Massachusetts Amherst,University of Massachusetts,"374 Whitmore Building 181 Presidents Drive, Amherst, MA, 01003",Warren McGuirk Alumni Stadium
University of Massachusetts Lowell,University of Massachusetts,"1 University Ave, Lowell, MA, 01854-5104",Kenneth R. Fox Student Union
Virginia Tech,higher education,"210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131",Hotel Roanoke
University of Massachusetts Amherst,University of Massachusetts,"374 Whitmore Building 181 Presidents Drive, Amherst, MA, 01003",Fine Arts Center
Virginia Tech,higher education,"210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131",English Field
University of Massachusetts Amherst,University of Massachusetts,"374 Whitmore Building 181 Presidents Drive, Amherst, MA, 01003",Earl Lorden Field
Virginia Tech,higher education,"210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131",Lane Stadium
University of Massachusetts Lowell,University of Massachusetts,"1 University Ave, Lowell, MA, 01854-5104",Tsongas Center
University of Massachusetts Amherst,University of Massachusetts,"374 Whitmore Building 181 Presidents Drive, Amherst, MA, 01003",WMUA
Virginia Tech,higher education,"210 Burruss Hall, 800 Drillfield Dr., Blacksburg, VA, 24061-0131",PlanetMath
University of Minnesota,University of Minnesota system,"100 Church Street SE, Minneapolis, MN, 55455-0213",University of Minnesota Armory
