col0,col1,col2,col3
Rowntree Mackintosh Confectionery,1862-01-01,York,Aero
Highlands Coffee,1998-01-01,Hanoi,Vietnamese iced coffee
Stern's Pickle Works,1894-01-01,Farmingdale,gherkin
Mondelēz International,2012-01-01,Deerfield,comfit
Teehaus,1882-01-01,Dresden,tea bag
Müller,1896-01-01,Fischach,dairy
Chocolat Tobler,1899-01-01,Bern,Toblerone
Ferrero SpA,1946-01-01,Frankfurt am Main,Kinder Surprise
"Mars, Incorporated",1912-01-01,McLean,Mars
H. J. Heinz Company,1869-01-01,Pittsburgh,Armoracia rusticana
Danone,1919-01-01,boulevard Haussmann,yogurt
Ülker,1944-01-01,Istanbul,biscuit
Starbucks,1971-03-30,Seattle,coffee
Burger King,1954-01-01,Miami,hamburger
Twinings,1706-01-01,Andover,tea
