col0,col1,col2,col3
PRS for Music,1914-01-01,Confederation of Societies of Authors and Composers,United Kingdom
Artists' Collecting Society,2006-01-01,Confederation of Societies of Authors and Composers,United Kingdom
Design and Artists Copyright Society,1984-01-01,Confederation of Societies of Authors and Composers,United Kingdom
Société des Auteurs des art visuels et de l'Image Fixe,1999-01-01,Confederation of Societies of Authors and Composers,France
Société des auteurs dans les arts graphiques et plastiques,1953-01-01,Confederation of Societies of Authors and Composers,France
SACD,1777-07-03,Confederation of Societies of Authors and Composers,France
SACEM,1850-01-01,BIEM,France
SACM,2007-01-01,Confederation of Societies of Authors and Composers,Mexico
ARGENTINA,1929-09-26,Confederation of Societies of Authors and Composers,Uruguay
Pictoright,2008-01-01,Confederation of Societies of Authors and Composers,Netherlands
AEPI,1930-01-01,Confederation of Societies of Authors and Composers,Greece
SUISA,1923-01-01,Memoriav,Switzerland
SIAE,1882-01-01,Confederation of Societies of Authors and Composers,Italy
Kuvasto,1987-01-01,Confederation of Societies of Authors and Composers,Finland
SABAM,1968-01-01,Confederation of Societies of Authors and Composers,Belgium
Artists Rights Society,1987-01-01,Confederation of Societies of Authors and Composers,United States of America
"Broadcast Music, Inc.",1916-01-01,Confederation of Societies of Authors and Composers,United States of America
"American Society of Composers, Authors and Publishers",1914-01-01,Confederation of Societies of Authors and Composers,United States of America
VEGAP,t180734586,Confederation of Societies of Authors and Composers,Spain
SGAE,1889-01-01,Confederation of Societies of Authors and Composers,Spain
