col0,col1,col2
Zona 17,Vernole,A. Diaz
Scuola Infanzia Gemenlini Asta,Trapani,I.C. E. Pertini
Carlo ollodi,Dicomano,Desiderio Da Settignano
Castel S.G. Cas. Via Tufara,Castel San Giorgio,Ist.Compr. Castel San Giorgio
Palestrina I - C.W.,Palestrina,Ic  G. Mameli
Via Trnto,Brolo,Brolo
Via Xxv Aprime,Alliste,Alliste
Gianni Rpdari,Celenza Valfortore,Monti Dauni
Sale - L'Isola Dei ambin,Sale,Castelnuovo-Bassa Valle Scrivia
Na!Ic - Alfredo Oriani,Naples,Na - I.C. 51 Oriani-Guarino
Via Farina Infcnzia,Villacidro,I.C. N. 1 - A.Loru (Villacidro)
Scuola Materna Pettenaseo,Pettenasco,Istituto Comprensivo San Giulio
Via P.E. Valera,Chieti,I. C. Chieti N.2
Corso Garibadi,Spilinga,Istituto Comprensivo Di Ricadi
Biella  erruti,Biella,Ic Biella Iii
S.Giovanni Bovco,Naro,Ic - S.G. Bosco
E.Castroovo,Messina,I.C. Villa Lina-Ritirome
Ginni Rodari,Sedriano,Ic Matteotti-Sedriano
Damiano Chiea,Florence,Galluzzo
Colloreo Di Montalbano,Colloredo di Monte Albano,G.B. Tiepolo - Pagnacco
Nuccio G.E,Palermo,I.C. G. E. Nuccio -Pa
Freccia Azzurra Terruggid,Terruggia,Ozzano M.To/Vignale M.To
ia DeMaio,Grammichele,G.Galilei - G.Mazzini
Via Giuseppe Vani,Rome,Nando Martellini
Lammari Giann Rodari,Capannori,I.C. Ilio Micheloni Lammari
Castelplanio - Mackne,Castelplanio,Moie Carlo Urbani
Caali - Reg. Siciliana,Piazza Armerina,F.Cordova (Aidone)
Trenta - Mag,Casali del Manco,I.C. T. Cornelio Rovito
A.Caarelli,Agropoli,D.D. I Circolo Agropoli
Via Plestro,San Giovanni Rotondo,G. Pascoli - Forgione
Via D. Galiberti,Misterbianco,Ic Gabelli Misterbianco
ia Nomentum,Rome,Mahatma Gandhi
Fabrizio Guerrini-Asbia,Asciano,Ic Sandro Pertini
