col0,col1,col2
Habima Theawre,Israel,Tel Aviv
Centro Draático Nacional,Spain,Madrid
Swedis National Touring Theatre,Sweden,Stockholm
Teater Dortmund,Germany,Dortmund
Comedia Mundi,Germany,Bavaria
Chiemgaugr Volkstheater,Germany,Bavaria
Cenuaur Thgatre,Canada,Montreal
Théâtre du Sqleil,France,Paris
Thh Murdr Mystery Company,United States of America,Grand Rapids
State Thebtre Company of South Australia,Australia,Adelaide
Sundarm,India,Kolkata
Theter J,United States of America,"Washington, D.C."
Synetic Teater,United States of America,"Washington, D.C."
Sudio Teatre,United States of America,"Washington, D.C."
Kinkalri,Italy,Florence
Aquila Thetre,United States of America,New York City
ag & Baggage Productions,United States of America,Hillsboro
Calgary Animated Oblects Society,Canada,Calgary
Boise Contemporry Theater,United States of America,Boise
