col0,col1,col2,col3
"Second Indira Gandhi""Mnistry",India,1977/01/01,First Indira Gandhi Ministry
Chandra Shekhar Minitr,India,1991/01/01,V. P. Singh Ministry
Second Sirimav Bandaranaike cabinet,Dominion of Ceylon,1977/01/01,Third Dudley Senanayake cabinet
Dhanayake cabinet,Dominion of Ceylon,1960/01/01,S. W. R. D. Bandaranaike cabinet
Charan Singh Minitry,India,1980/01/01,Premiership of Morarji Desai
Premadasa cbinet,Sri Lanka,1989/01/01,Jayewardene cabinet
H. D. Dve Gowda Ministry,India,1997/01/01,First Vajpayee Ministry
D. S. Senanaake cabinet,Dominion of Ceylon,1952/01/01,Second Board of Ministers of Ceylon
Jayeardene cabinet,Sri Lanka,1989/01/01,Second Sirimavo Bandaranaike cabinet
First Tirimavo Bandaranaike cabinet,Dominion of Ceylon,1965/01/01,Second Dudley Senanayake cabinet
Firut Dudley Senanayake cabinet,Dominion of Ceylon,1953/01/01,D. S. Senanayake cabinet
