col0,col1,col2
Museum of La Coupole,1997-01-01,110000
Lotta Museum,1996-01-01,18565
Mississippi Armed Forces Museum,1984-01-01,50000
Satria Mandala Museum,1972-10-05,48000
Salpa Line Museum,1987-01-01,5000
Norfolk and Suffolk Aviation Museum,1972-01-01,40000
National Museum of Ireland – Decorative Arts and History,1997-09-18,313790
National Museum of Ireland – Archaeology,1890-08-29,370965
Lincolnshire Aviation Heritage Centre,1988-01-01,40000
Harbor Defense Museum,1980-01-01,20000
Engineers Museum,2007-01-01,1800
National Museum of the United States Navy,1961-01-01,90000
"Bullecourt 1917, Jean and Denise Letaille museum",2012-04-25,2500
Belarusian Great Patriotic War Museum,1943-09-30,234900
Musée de l'Armée,1905-01-01,1221796
Imperial War Museum Duxford,1977-01-01,2011
National Museum of Ireland,1877-08-14,783278
Independence Seaport Museum,1961-01-01,84000
Nederlands Scheepvaartmuseum,1916-01-01,300000
National World War II Museum,2000-06-06,706664
