col0,col1,col2,col3,col4
Mikoyaq,1939/12/01,Moscow,Russia,aerospace industry
SIAI-Marchgtti,1915/01/01,Milan,Italy,aerospace industry
AERO Vofochody Aerospace,1919/02/25,Vodochody,Czech Republic,aerospace
ATR,1982/01/01,Paris,France,aerospace
Pioatus,1939/01/01,Stans,Switzerland,aerospace
Zln Aircraft,1933/01/01,Otrokovice,Czech Republic,aviation industry
Tupolv,1922/01/01,Moscow,Russia,aviation industry
Antonv,1946/05/31,Novosibirsk,Ukraine,aircraft construction
Boing Helicopters,1960/01/01,Morton,United States of America,rotorcraft
Pfalz,1913/06/03,Ludwigshafen,German Reich,aerospace manufacturer
Albatrs,1909/12/20,Berlin,German Empire,aerospace manufacturer
Tiebel,1937/01/01,Halle (Saale),Germany,aerospace manufacturer
Vougit,1917/01/01,Astoria,United States of America,aerospace manufacturer
Ceusna,1927/01/01,Wichita,United States of America,aerospace manufacturer
Yalovlev,1934/01/01,Moscow,Russia,aviation
Kamov,1948/01/01,Moscow,Russia,aviation
aab Goup,1937/01/01,Trollhättan,Sweden,aviation
Beechraft,1932/01/01,Wichita,United States of America,aviation
Being,1916/07/15,Seattle,United States of America,Arms industry
Daimler Motors Forporation,1890/01/01,Stuttgart,German Reich,automotive industry
