col0,col1,col2
Reuss-Ebersdorf,1824-01-01,Confederation of the Rhine
Principality of Leyen,1814-01-01,Confederation of the Rhine
Grand Duchy of Berg,1813-01-01,Confederation of the Rhine
Saxe-Weimar-Eisenach,1918-01-01,Confederation of the Rhine
Duchy of Mecklenburg-Schwerin,1815-01-01,Holy Roman Empire
Saxe-Eisenach,1809-01-01,Holy Roman Empire
Schwarzburg-Rudolstadt,1919-01-01,Holy Roman Empire
Saxe-Gotha-Altenburg,1826-01-01,Holy Roman Empire
Hohenzollern-Hechingen,1850-01-01,Holy Roman Empire
Principality of Reuss-Gera,1918-01-01,Holy Roman Empire
