col0,col1,col2
Massachusetts Democratic Party,33,liberalism
Democratic Progressive Party,27,liberalism
Christian Social Union of Bavaria,5,christian democracy
Democratic Party,6,social liberalism
Inuit Ataqatigiit,8,democratic socialism
New Power Party,5,social democracy
Business and Professionals Alliance for Hong Kong,7,conservatism
Democratic Alliance for the Betterment and Progress of Hong Kong,13,Chinese nationalism
Compromís,19,Valencian nationalism
Socialism and Freedom Party,12,feminism
People's Conscience Party,16,nationalism
Association for Democracy and People's Livelihood,12,liberalism
Democratic Alliance,10,liberalism
