col0,col1,col2
Fifth cabinet of Hermann Jónasson,1958-12-23,Cabinet of Emil Jónsson
Cabinet of Sigurður Ingi Jóhannsson,2017-01-11,"Cabinet of Bjarni Benediktsson, Jr"
Ponta I Cabinet,2012-01-01,Second Ponta cabinet
Second cabinet of Jóhanna Sigurðardóttir,2013-01-01,Cabinet of Sigmundur Davíð Gunnlaugsson
Ungureanu Cabinet,2012-04-27,Ponta I Cabinet
Government Mohamed Ghannouchi,2011-01-01,Essebsi Cabinet
Shafik Cabinet,2011-01-01,Sharaf Cabinet
First cabinet of Jóhanna Sigurðardóttir,2009-01-01,Second cabinet of Jóhanna Sigurðardóttir
Council of Ministers of the Ukrainian SSR,1991-01-01,Cabinet of Ministers of Ukraine
Cabinet of Cimoszewicz,1997-10-01,Cabinet of Jerzy Buzek
Cabinet of Oleksy,1996-02-01,Cabinet of Cimoszewicz
