col0,col1,col2
Emirates Palace,United Arab Emirates,Kempinski
Hotel Alfonso XIII,Spain,Starwood Hotels and Resorts Worldwide
Old Cataract Hotel,Egypt,Accor
Scandic Victoria Tower,Sweden,Scandic Hotels
Arizona Biltmore Hotel,United States of America,Waldorf Astoria Hotels and Resorts
Grand Hotel d'Angkor,Cambodia,FRHI Hotels & Resorts
Park Inn by Radisson Berlin Alexanderplatz,Germany,Radisson Hospitality AB
Savoy Hotel,United Kingdom,Fairmont Hotels and Resorts
Hotel Vancouver,Canada,Fairmont Hotels and Resorts
Château Frontenac,Canada,Fairmont Hotels and Resorts
Atlanta Marriott Marquis,United States of America,Marriott International
"Atlantis, The Palm",United Arab Emirates,Sol Kerzner
Novotel Saint Petersburg Centre,Russia,Accor
Imperial Hotel,Japan,Imperial Hotel
The Peninsula Hong Kong,People's Republic of China,Hongkong and Shanghai Hotels
Westin Grand Berlin,Germany,Westin Hotels & Resorts
"Radisson Collection Hotel, Royal Copenhagen",Denmark,Radisson Hospitality AB
"Mandarin Oriental, Bangkok",Thailand,Mandarin Oriental Hotel Group
