col0,col1,col2,col3
Beaver Creek A,649.0,Yukon,2015-01-01
Aishihik A,966.2,Yukon,1966-01-01
Sachs Harbour A,86.25,Northwest Territories,2015-01-01
Mould Bay A,12.2,Northwest Territories,1997-01-01
Johnson Point A,9.1,Northwest Territories,1976-01-01
Ulukhaktok A,35.97,Northwest Territories,2014-01-01
Ekati A,468.2,Northwest Territories,2016-01-01
Lutselk'E A,178.6,Northwest Territories,2015-01-01
Yellowknife A,205.7,Northwest Territories,2013-01-01
Wrigley A,149.7,Northwest Territories,2015-01-01
Tuktoyaktuk A,4.27,Northwest Territories,2015-01-01
