col0,col1,col2
Delta State,Asaba,Delta State House of Assembly
Cross River State,Calabar,Cross River State House of Assembly
Borno State,Maiduguri,Borno State House of Assembly
Benue State,Makurdi,Benue State House of Assembly
Bayelsa State,Yenegoa,Bayelsa State House of Assembly
Bauchi State,Bauchi,Bauchi State House of Assembly
Adamawa State,Yola,Adamawa State House of Assembly
Akwa Ibom State,Uyo,Akwa Ibom State House of Assembly
Ogun State,Abeokuta,Ogun State House Of Assembly
Anambra State,Awka,Anambra State House Of Assembly
Jigawa State,Dutse,Jigawa State House of Assembly
Ondo State,Akure,Ondo State House of Assembly
Abia State,Umuahia,Abia State House of Assembly
