col0,col1,col2,col3,col4
1999 Belgian Open – Singles,Women's Tennis Association,tennis,1999 Belgian Open,Belgium
1999 Belgian Open – Doubles,Women's Tennis Association,tennis,1999 Belgian Open,Belgium
1989 Belgian Open – Doubles,Women's Tennis Association,tennis,1989 Belgian Open,Belgium
1988 Belgian Open – Singles,Women's Tennis Association,tennis,1988 Belgian Open,Belgium
1988 Belgian Open – Doubles,Women's Tennis Association,tennis,1988 Belgian Open,Belgium
2001 Challenge Bell – Singles,Women's Tennis Association,tennis,2001 Challenge Bell,Canada
2001 Challenge Bell – Doubles,Women's Tennis Association,tennis,2001 Challenge Bell,Canada
1996 Bell Challenge – Doubles,Women's Tennis Association,tennis,1996 Bell Challenge,Canada
2000 Challenge Bell – Doubles,Women's Tennis Association,tennis,2000 Challenge Bell,Canada
2000 Challenge Bell – Singles,Women's Tennis Association,tennis,2000 Challenge Bell,Canada
1999 Challenge Bell – Singles,Women's Tennis Association,tennis,1999 Challenge Bell,Canada
1999 Challenge Bell – Doubles,Women's Tennis Association,tennis,1999 Challenge Bell,Canada
1995 Challenge Bell – Singles,Women's Tennis Association,tennis,1995 Challenge Bell,Canada
1995 Challenge Bell – Doubles,Women's Tennis Association,tennis,1995 Challenge Bell,Canada
