col0,col1,col2,col3
ZIKAlliance Pregnant Women Cohort,Zika fever,University of São Paulo,Bolivia
ZIKAlliance Children Cohort,Zika fever,University of São Paulo,Bolivia
ZIKAlliance Pregnant Women Cohort,hyperprolactinemia,Federal University of Minas Gerais,Bolivia
VRC 705: A Zika Virus DNA Vaccine in Healthy Adults and Adolescents,infection,Doctors Hospital at Renaissance,Colombia
ZIKAlliance Pregnant Women Cohort,hyperprolactinemia,Universidade Federal de Goiás,Colombia
VRC 705: A Zika Virus DNA Vaccine in Healthy Adults and Adolescents,infection,Baylor College of Medicine,Colombia
ZIKAlliance Pregnant Women Cohort,Zika fever,University of São Paulo,Colombia
ZIKAlliance Children Cohort,Zika fever,University of São Paulo,Colombia
ZIKAlliance Pregnant Women Cohort,hyperprolactinemia,Federal University of Minas Gerais,Colombia
VRC 705: A Zika Virus DNA Vaccine in Healthy Adults and Adolescents,infection,Baylor College of Medicine,Ecuador
ZIKAlliance Pregnant Women Cohort,Zika fever,University of São Paulo,Venezuela
ZIKAlliance Children Cohort,Zika fever,University of São Paulo,Venezuela
