col0,col1,col2
Bolivarian National Guard of Venezuela,Venezuela,1937-01-01
Gendarmerie nationale tchadienne,Chad,1960-01-01
Royal Gendarmerie of Cambodia,Cambodia,1970-01-01
Republican Guard,Peru,1919-01-01
Civil Guard,Peru,1873-01-01
Argentine National Gendarmerie,Argentina,1938-07-28
Serbian State Guard,Serbia,1942-01-01
National Guard,Bahrain,1997-01-01
Carabineros de Chile,Chile,1927-04-27
National Gendarmerie,Algeria,1962-08-23
Corps of Gendarmerie of Vatican City,Vatican City,1971-02-12
Internal Troops of Azerbaijan,Azerbaijan,1992-01-01
Gendarmerie,Romania,1850-04-03
Military Police,Brazil,1834-01-01
People's Armed Police,People's Republic of China,1983-04-01
