col0,col1,col2,col3
Mateřská škola Letců,public-benefit corporation,1996-04-02,Prague 19
Mateřská škola DUHA,public-benefit corporation,1996-04-01,Dolní Počernice
Mateřská škola Pod Krocínkou,public-benefit corporation,1978-10-02,Prague 9
Mateřská škola Kovářská,public-benefit corporation,1996-04-02,Prague 9
Mateřská škola Veltruská,public-benefit corporation,1996-04-02,Prague 9
Mateřská škola U Nové školy,public-benefit corporation,1996-04-02,Prague 9
Mateřská škola Šluknovská,public-benefit corporation,1996-04-01,Prague 9
Mateřská škola Novoborská,public-benefit corporation,1996-04-01,Prague 9
Mateřská škola Litvínovská 490,public-benefit corporation,1996-04-01,Prague 9
Mateřská škola,public-benefit corporation,1996-03-22,Čechtice
Mateřská škola,public-benefit corporation,1996-03-22,Petroupim
Mateřská škola,public-benefit corporation,1996-03-22,Krhanice
Mateřská škola,public-benefit corporation,1996-03-22,Pravonín
