col0,col1,col2
19. Flak-Division,Wehrmacht,1942-08-01
188th Reserve Mountain Division,Wehrmacht,1944-01-01
3rd Panzer Division,Wehrmacht,1935-01-01
183rd Infantry Division,Wehrmacht,1939-01-01
181st Infantry Division,Wehrmacht,1939-01-01
18th Infantry Division,Wehrmacht,1934-01-01
18. Flak-Division,Wehrmacht,1942-04-10
170th Infantry Division,Wehrmacht,1939-01-01
17th Infantry Division,Wehrmacht,1934-01-01
17. Flak-Division,Wehrmacht,1942-05-01
169th Infantry Division,Wehrmacht,1939-01-01
167th Volksgrenadier Division (Wehrmacht),Wehrmacht,1939-01-01
164th Infantry Division,Wehrmacht,1939-01-01
163rd Infantry Division,Wehrmacht,1939-01-01
179th Reserve Panzer Division,Wehrmacht,1940-01-01
161st Infantry Division (Wehrmacht),Wehrmacht,1939-01-01
16th Panzer Division,Wehrmacht,1940-01-01
16th Infantry Division,Wehrmacht,1934-01-01
15. Flak-Division,Wehrmacht,1942-03-01
14th Infantry Division,Wehrmacht,1939-01-01
