col0,col1,col2,col3
Jaquelin Holliday Hume,Jaquelin Holliday Hume,William J. Hume,Republican Party
Chokwe Lumumba,Edwin Finley Taliaferro,Chokwe Antar Lumumba,Democratic Party
Michael Flynn,Michael Thomas Flynn,Michael G. Flynn,Democratic Party
Margaret Whitlam,Margaret Dovey,Nicholas Whitlam,Australian Labor Party
Elaine Darling,Elaine Elizabeth Melloy,Vicky Darling,Australian Labor Party
Alice Roosevelt Longworth,Alice Lee Roosevelt,Paulina Longworth Sturm,Republican Party
"William Pettus Hobby, Sr.",William Pettus Hobby,"William Pettus Hobby, Jr.",Democratic Party
Ed Asner,Eddie Asner,Kate Asner,Democratic Party
Hugh Hefner,Hugh Marston Hefner,Christie Hefner,Democratic Party
Scott Brown,Scott Philip Brown,Ayla Brown,Republican Party
Ramsay MacDonald,James McDonald Ramsay,Malcolm MacDonald,Labour Party
Boris Johnson,Alexander Boris de Pfeffel Johnson,Lara Lettice Johnson,Conservative Party
John Poindexter,John Marlan Poindexter,Alan G. Poindexter,Republican Party
Roy Jenkins,Roy Harris Jenkins,Charles Arthur Simon Jenkins,Liberal Democrats
Winnie Madikizela-Mandela,Nomzamo Winifred,Zindzi Mandela,African National Congress
Vincent Price,"Vincent Leonard Price, Jr.",Vincent Barrett Price,Democratic Party
Peter Fonda,Peter Henry Fonda,Bridget Fonda,Democratic Party
Jeb Bush,John Ellis Bush,George P. Bush,Republican Party
Hamilton P. Bee,Hamilton Prioleau Bee,Carlos Bee,Democratic Party
"Sir George Trevelyan, 2nd Baronet",George Otto Trevelyan,"Sir Charles Trevelyan, 3rd Baronet",Liberal Party
Rodrigo Duterte,Rodrigo Roa Duterte,Sara Duterte-Carpio,Partido Demokratiko Pilipino–Lakas ng Bayan
Hugo Black,Hugo Lafayette Black,"Hugo Black, Jr.",Democratic Party
Lady Bird Johnson,Claudia Alta Taylor,Luci Baines Johnson,Democratic Party
