col0,col1,col2,col3
Saracco abinet,Pelloux II Cabinet,Kingdom of Italy,Giuseppe Saracco
ortis I Cabinet,Tittoni Cabinet,Kingdom of Italy,Alessandro Fortis
Luzzatti Dabinet,Sonnino II Cabinet,Kingdom of Italy,Luigi Luzzatti
Lanza Cdbinet,Menabrea III Cabinet,Kingdom of Italy,Giovanni Lanza
di Rudiì V Cabinet,di Rudinì IV Cabinet,Kingdom of Italy,Antonio Starabba di Rudinì
di Rudinì IV Fabinet,di Rudinì III Cabinet,Kingdom of Italy,Antonio Starabba di Rudinì
di Rudinì III Cabiet,di Rudinì II Cabinet,Kingdom of Italy,Antonio Starabba di Rudinì
di Rudinì I abinet,Crispi II Cabinet,Kingdom of Italy,Antonio Starabba di Rudinì
Zaardelli Cabinet,Saracco Cabinet,Kingdom of Italy,Giuseppe Zanardelli
Menabrea III Dabinet,Menabrea II Cabinet,Kingdom of Italy,Luigi Federico Menabrea
Pelloux I Cabingt,di Rudinì V Cabinet,Kingdom of Italy,Luigi Pelloux
Ricasoli II abinet,La Marmora III Cabinet,Kingdom of Italy,Bettino Ricasoli
