col0,col1,col2,col3
We The Curious,"Cabot, Bristol",2000-01-01,United Kingdom
Techniquest,Cardiff Bay,1986-01-01,United Kingdom
Winchester Science Centre,Winchester,2002-01-01,United Kingdom
ITU Science Center,Istanbul Province,2007-01-01,Turkey
Wolf Science Center,Lower Austria,2008-01-01,Austria
Swiss Science Center Technorama,Winterthur,1982-01-01,Switzerland
Hydropolis,Wrocław,2015-01-01,Poland
EXPERYMENT Science Centre,Gdynia,2006-01-01,Poland
Copernicus Science Centre,Warsaw,2005-01-01,Poland
Universeum,Gothenburg Municipality,2001-01-01,Sweden
Heureka,Vantaa,1989-01-01,Finland
Arktikum Science Museum,Rovaniemi,1992-12-02,Finland
Tietomaa,Oulu,1988-06-29,Finland
Space Center Houston,Houston,1992-10-16,United States of America
