col0,col1,col2,col3
1998 FA Cup Final,association football,1998-05-16,Arsenal F.C.
1993 FA Cup Final,association football,1993-05-20,Arsenal F.C.
1980 FA Cup Final,association football,1980-05-10,Arsenal F.C.
1979 FA Cup Final,association football,1979-05-12,Arsenal F.C.
1978 FA Cup Final,association football,1978-05-06,Arsenal F.C.
1994 FA Cup Final,association football,1994-05-14,Chelsea F.C.
1907 FA Cup Final,association football,1907-04-20,Everton F.C.
1906 FA Cup Final,association football,1906-04-21,Everton F.C.
1893 FA Cup Final,association football,1893-03-25,Everton F.C.
1995 FA Cup Final,association football,1995-05-20,Everton F.C.
1986 FA Cup Final,association football,1986-05-10,Everton F.C.
1985 FA Cup Final,association football,1985-05-18,Everton F.C.
