col0,col1,col2,col3,col4
Kalypso Media,GmbH,video game industry,2006-01-01,Realmforge Studios
Nintendo,kabushiki gaisha,video game industry,1889-09-23,Nintendo Seal of Quality
Electronic Arts,public company,video game industry,1982-05-28,EA Bright Light
Nintendo,kabushiki gaisha,video game industry,1889-09-23,Nintendo Network Service Development
Electronic Arts,public company,video game industry,1982-05-28,Firemint
Sega,holding company,video game industry,1960-06-03,"Wow Entertainment, Inc."
Electronic Arts,public company,video game industry,1982-05-28,Electronic Arts Victor
Nintendo,kabushiki gaisha,video game industry,1889-09-23,Project Sora
Sega,holding company,video game industry,1960-06-03,Overworks
Nintendo,kabushiki gaisha,video game industry,1889-09-23,Nd Cube
Sega,holding company,video game industry,1960-06-03,Sega AM3
