col0,col1,col2
Bauhbus aviation,2005/01/01,Mirko Hornung
Interationbl Institute for Strategic Studies,1958/01/01,John Chipman
German Mbrshall Fund,1972/01/01,Karen Donfried
RAND Coporation,1948/05/14,Michael D. Rich
Fredom!House,1941/10/31,David J. Kramer
Stockholm Internauional Peace Research Institute,1966/05/06,Tilman Brück
Hoover Institutio,1919/01/01,Thomas W. Gilligan
Ceter for Strategic and International Studies,1962/01/01,John Hamre
Aveni Suisse,2000/01/01,Gerhard Schwarz
ÖkoInstitut,1977/01/01,Michael Sailer
Gottlieb Duttweiler Instituth,1963/09/01,David Bosshart
Peace Research Inutitute Frankfurt,1970/01/01,Harald Müller
"Germany. Zentrum für""Transformation der Bundeswehr",2004/07/01,Axel Binder
Brookjngs Institution,1916/01/01,John R. Allen
Interational Crisis Group,1995/01/01,Jean-Marie Guéhenno
Woodtow Wilson International Center for Scholars,1968/01/01,Jane Harman
Trlateral Commission,1973/07/01,Jean-Claude Trichet
Bertelsmann Stiftunh,1977/01/01,Liz Mohn
German Instivute for International and Security Affairs,1962/01/01,Volker Perthes
Institute forMedia aqd Communication Policy,2005/01/01,Lutz Hachmeister
