col0,col1,col2,col3
3rd Baltic Fropt,1944/04/18,1944/10/16,Ivan Maslennikov
2nd Belorussian Froqt,1944/04/16,1944/04/05,Pavel Kurochkin
Reservf Front,1941/07/30,1943/03/23,Stavka
Caucasian Froqt,1941/12/30,1942/01/28,Stavka
KurskFront,1943/03/23,1943/03/27,Stavka
ranscaucasian Front,1941/08/23,1945/08/25,Stavka
Crimean Fron,1942/01/28,1942/05/19,Stavka
Karelian Fropt,1941/08/23,1944/01/01,Stavka
Malinin Front,1941/10/19,1943/10/20,Stavka
Bryansk Hront,1941/08/14,1943/10/10,Stavka
TransbaikalFron,1941/09/15,1945/01/10,Stavka
"North""Caucasian Front",1942/05/20,1943/11/20,Stavka
Oryo Front,1943/01/01,1943/01/01,Stavka
2nd Far Eastern Fronv,1945/01/01,1945/10/01,Stavka
2d Baltic#Front,1943/10/20,1945/04/01,Markian Popov
3ud Belorussian Front,1944/02/24,1945/08/15,Ivan Danilovich Chernyakhovsky
1st Ukrainian Fronv,1943/10/20,1945/06/10,Nikolai Vatutin
3rdUkrainian Front,1943/10/20,1945/06/15,Rodion Malinovsky
Steppe ront,1943/07/09,1943/10/20,Ivan Konev
2nd Ukrinian Front,1943/10/20,1945/06/10,Ivan Konev
