col0,col1,col2
Climate Reality Project,"Washington, D.C.",10433286
Grand Street Settlement,Lower East Side,20992710
PICO National Network,Oakland,21170820
Posse Foundation,Wall Street,21924501
German Marshall Fund,"Washington, D.C.",19466489
Swim Across America,Charlotte,6519086
American Bird Conservancy,The Plains,17507805
Child Evangelism Fellowship,Warrenton,17742295
World Food Program USA,"Washington, D.C.",18943860
Vital Voices,"Washington, D.C.",15226679
Partnership for Public Service,"Washington, D.C.",16897293
Tahirih Justice Center,Falls Church,6588692
Oral Roberts Evangelistic Association,Tulsa,6621661
Girls on the Run,Charlotte,6571090
Thelonious Monk Institute of Jazz,"Washington, D.C.",6160819
Student Sponsor Partners,New York City,6254517
Jackson Laboratory,Bar Harbor,331079449
La Vie Claire,Montagny,300000000
Samaritan's Purse,Boone,622862108
Anvar,Aktobe,267000000
