col0,col1,col2,col3
Australian Political Studies Association,University of Melbourne,1951-01-01,Australia
Deutsche Physikalische Gesellschaft,Bad Honnef,1845-01-14,Germany
Deutsche Gesellschaft für Andrologie,Gießen,1976-01-01,Germany
German Respiratory Society,Marburg,1910-10-17,Germany
Deutsche Gesellschaft für Anästhesiologie und Intensivmedizin,Heidelberg,1953-01-01,Germany
Deutsche Gesellschaft für Angiologie,Frankfurt am Main,1972-01-01,Germany
Deutsche Gesellschaft für Arbeitsmedizin und Umweltmedizin,Munich,1962-01-01,Germany
Deutsche Gesellschaft für Kartographie,Hanover,1950-01-01,Germany
Deutsche Gesellschaft für Asienkunde,Hamburg,1966-03-17,Germany
Deutsche Gesellschaft für Allgemeinmedizin und Familienmedizin,Bonn,1966-01-01,Germany
Gesellschaft für Informatik,Berlin,1969-01-01,Germany
Deutsche Röntgengesellschaft,Berlin,1905-01-01,Germany
Deutsche Gesellschaft für Allgemein- und Viszeralochirurgie,Berlin,1998-01-01,Germany
Deutsche Gesellschaft für Säugetierkunde,Berlin,1926-03-13,Germany
Society of Writers to Her Majesty's Signet,Edinburgh,1400-01-01,United Kingdom
Paris Psychoanalytic Society,Paris,1926-01-01,France
European Journalism Centre,Maastricht,1992-01-01,Netherlands
American Institute of Aeronautics and Astronautics,Reston,1963-01-01,United States of America
Society for Immunotherapy of Cancer,Milwaukee,1984-01-01,United States of America
Statistical and Social Inquiry Society of Ireland,Dublin,1847-01-01,Ireland
