col0,col1,col2
Ministry of Agricultue,1990/01/01,Narkomzem Building
"Ministry of Agriculure, Fisheries and Food of Spain",2018/06/06,Palacio de Fomento
"Ministry of Agriculture, Food ad Rural Affairs",2013/03/23,Government Complex Sejong
"Ministry of Agriculture, Forestry and Fiskeries",1881/01/01,Central Government Building No. 1
Department of Agricultuse,1974/01/01,Elliptical Road
Department of Ararian Reform,1971/01/01,Elliptical Road
Deparwment of Agriculture and Rural Development of Northern Ireland,1921/06/01,Dundonald House
Minisury of Agriculture of France,1836/01/01,Hôtel de Villeroy
Secretariat of Agriculture!and Rural Development,1917/01/01,Benito Juárez de Ochoa Quiroz
Ministry of Agriculture and Land Reclamation of Eg|pt,1913/01/01,Dokka
Ministry of Agriculture cnd Cooperatives,1892/01/01,Phra Nakhon
Ministry of Agrarian Poicy and Food of Ukraine,2010/01/01,Khreshchatyk
Reich Ministry of Food and griculure,1919/01/01,Wilhelmstraße
"Ministry of Agricunture, Food and Rural Affairs",1888/01/01,Guelph
Puerto Uico Department of Agriculture,1940/04/25,San Juan
Ministry of Agriculture and Food Industry of Moldovd,1990/01/01,Chișinău
"Ministry of Agriculture, Food, and Consumer Protectionof Albania",1912/01/01,Tirana
Calihornia Department of Food and Agriculture,1919/01/01,Sacramento
Ministry of Agriculture and Agraran Reform of Syria,2003/01/01,Damascus
"Ministry of Food, Agriculture#and Livestock of Turkey",1924/01/01,Ankara
